,temperature,target_temperature,duty_cycle,is_heating,is_activated,pd_gain,pp_gain,pi_gain,pd_gain_scaled,pp_gain_scaled,pi_gain_scaled,pid_gain,timestamp
0,20.40625,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:03:59.135304
1,20.40625,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:00.203220
2,20.42708397,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:01.281213
3,20.4296875,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:02.351974
4,20.4375,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:03.426397
5,20.45000076,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:04.496521
6,20.46249962,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:05.564510
7,20.46249962,30.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:06.635408
8,20.47500038,22.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:07.730958
9,20.47500038,22.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:08.802743
10,20.46875,22.0,0.0,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-16 14:04:09.896724
11,20.46249962,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:10.973893
12,20.46249962,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:12.045582
13,20.46875,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:13.119970
14,20.46875,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:14.192161
15,20.48125076,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:15.262379
16,20.49374962,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:16.340410
17,20.48125076,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:17.412637
18,20.47500038,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:18.495189
19,20.48125076,22.0,0.0,False,True,-2.284994841,1.53125,19.07784271,-45.69989777,1.53125,0.381556839,-43.7870903,2023-06-16 14:04:19.552610
20,20.48125076,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:20.626134
21,20.48749924,22.0,0.218457058,True,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:21.699793
22,20.50625038,22.0,0.218457058,True,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:22.769418
23,20.50625038,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:23.848408
24,20.49374962,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:24.926464
25,20.48125076,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:25.984970
26,20.47500038,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:27.058742
27,20.47500038,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:28.134570
28,20.46875,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:29.218676
29,20.49374962,22.0,0.218457058,False,True,-0.001229422,1.518749237,34.52048492,-0.02458844,1.518749237,0.69040966,2.184570551,2023-06-16 14:04:30.289072
30,20.51250076,22.0,0.246031851,True,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:31.358662
31,20.51874924,22.0,0.246031851,True,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:32.433479
32,20.52499962,22.0,0.246031851,False,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:33.505780
33,20.53125,22.0,0.246031851,False,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:34.578520
34,20.51874924,22.0,0.246031851,False,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:35.656418
35,20.52499962,22.0,0.246031851,False,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:36.728220
36,20.52499962,22.0,0.246031851,False,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:37.817045
37,20.53750038,22.0,0.246031851,False,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:38.888910
38,20.53750038,22.0,0.246031851,False,True,-0.001834563,1.5,49.85048676,-0.036691263,1.5,0.997009695,2.460318565,2023-06-16 14:04:39.959694
39,20.54375076,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:41.034133
40,20.53750038,22.0,0.266409725,True,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:42.121150
41,20.55624962,22.0,0.266409725,True,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:43.191508
42,20.55624962,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:44.265743
43,20.5625,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:45.338951
44,20.56875038,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:46.406608
45,20.57500076,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:47.467902
46,20.58749962,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:48.542070
47,20.58749962,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:49.625605
48,20.60000038,22.0,0.266409725,False,True,-0.004294343,1.456249237,64.68675232,-0.085886858,1.456249237,1.293735027,2.664097309,2023-06-16 14:04:50.697800
49,20.61249924,22.0,0.287008822,True,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:51.772292
50,20.625,22.0,0.287008822,True,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:52.848760
51,20.63125038,22.0,0.287008822,True,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:53.934106
52,20.64374924,22.0,0.287008822,False,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:55.009196
53,20.67499924,22.0,0.287008822,False,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:56.082653
54,20.71249962,22.0,0.287008822,False,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:57.157698
55,20.75625038,22.0,0.287008822,False,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:58.216534
56,20.79375076,22.0,0.287008822,False,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:04:59.281646
57,20.84375,22.0,0.287008822,False,True,-0.005500109,1.399999619,79.00454712,-0.11000219,1.399999619,1.58009088,2.870088339,2023-06-16 14:05:00.334885
58,20.89999962,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:01.386414
59,20.95624924,22.0,0.23119387,True,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:02.455544
60,21.02499962,22.0,0.23119387,True,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:03.538796
61,21.08749962,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:04.613099
62,21.17499924,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:05.688915
63,21.24374962,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:06.759949
64,21.3125,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:07.843345
65,21.38125038,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:08.919784
66,21.45624924,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:09.992045
67,21.51250076,22.0,0.23119387,False,True,-0.029568227,1.100000381,90.1651535,-0.591364563,1.100000381,1.803303003,2.311938763,2023-06-16 14:05:11.063149
68,21.58749962,22.0,0.107433595,True,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:12.148423
69,21.66250038,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:13.221932
70,21.72500038,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:14.295563
71,21.79375076,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:15.365345
72,21.86874962,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:16.439928
73,21.9375,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:17.512251
74,22.00625038,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:18.582491
75,22.08124924,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:19.659523
76,22.14374924,22.0,0.107433595,False,True,-0.063551001,0.450000763,94.76776123,-1.271020055,0.450000763,1.895355225,1.074335933,2023-06-16 14:05:20.733312
77,22.20000076,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:21.808250
78,22.25625038,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:22.888946
79,22.3125,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:23.963660
80,22.36874962,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:25.036721
81,22.42499924,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:26.089827
82,22.48749924,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:27.170054
83,22.53750038,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:28.246499
84,22.56875038,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:29.319221
85,22.61874962,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:30.393482
86,22.66875076,22.0,0.037640192,False,True,-0.063913621,-0.200000763,92.73375702,-1.27827239,-0.200000763,1.854675055,0.376401901,2023-06-16 14:05:31.467896
87,22.73125076,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:32.543915
88,22.79999924,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:33.619148
89,22.86874962,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:34.697062
90,22.9375,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:35.760460
91,23.00625038,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:36.833983
92,23.05624962,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:37.916727
93,23.10000038,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:38.990785
94,23.16250038,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:40.079756
95,23.20000076,22.0,0.003320217,False,True,-0.048918895,-0.700000763,85.57904816,-0.978377938,-0.700000763,1.711580873,0.033202171,2023-06-16 14:05:41.152024
96,23.24374962,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:42.226627
97,23.28125,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:43.312123
98,23.31875038,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:44.385993
99,23.35000038,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:45.458952
100,23.38125038,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:46.534113
101,23.40625,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:47.614115
102,23.42499924,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:48.687636
103,23.45000076,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:49.764911
104,23.47500038,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:50.840627
105,23.50625038,22.0,0.0,False,True,-0.053313937,-1.243749619,72.89404297,-1.066278696,-1.243749619,1.457880855,-0.85214746,2023-06-16 14:05:51.913280
106,23.53125,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:05:52.976005
107,23.56875038,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:05:54.049504
108,23.60000038,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:05:55.133168
109,23.63125038,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:05:56.198978
110,23.64999962,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:05:57.273635
111,23.67499924,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:05:58.344407
112,23.69375038,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:05:59.417729
113,23.71249962,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:06:00.503714
114,23.71875,22.0,0.0,False,True,-0.026826613,-1.518749237,57.32534409,-0.536532283,-1.518749237,1.146506906,-0.908774614,2023-06-16 14:06:01.568227
115,23.72500038,22.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:02.641824
116,23.73749924,22.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:03.696300
117,23.75625038,22.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:04.764721
118,23.76874924,40.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:05.853099
119,23.78750038,40.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:06.926767
120,23.81875038,40.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:08.002010
121,23.83124924,40.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:09.072481
122,23.83124924,40.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:10.153559
123,23.84375,40.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:11.224159
124,23.86249924,40.0,0.0,False,True,-0.020290324,-1.725000381,39.79071808,-0.405806482,-1.725000381,0.795814335,-1.334992528,2023-06-16 14:06:12.316428
125,23.86249924,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:13.388250
126,23.88125038,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:14.458033
127,23.91250038,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:15.531723
128,23.93124962,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:16.618770
129,23.95000076,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:17.687520
130,23.98749924,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:18.758674
131,24.00625038,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:19.834628
132,24.01874924,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:20.918645
133,24.04375076,40.0,1.0,True,True,1.745676994,16.14374924,0.0,34.91353989,16.14374924,0.0,51.05728912,2023-06-16 14:06:21.991885
134,24.07500076,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:23.064470
135,24.08749962,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:24.118954
136,24.11874962,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:25.193660
137,24.14374924,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:26.264173
138,24.15625,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:27.341077
139,24.15625,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:28.426409
140,24.16875076,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:29.499274
141,24.17499924,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:30.575972
142,24.19375038,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:31.650285
143,24.21249962,40.0,1.0,True,True,-0.02147134,15.92499924,0.0,-0.429426789,15.92499924,0.0,15.49557209,2023-06-16 14:06:32.730235
144,24.24374962,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:33.805107
145,24.28125,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:34.879479
146,24.34375,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:35.954516
147,24.44375038,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:37.035883
148,24.58124924,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:38.108647
149,24.76250076,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:39.187419
150,24.96875,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:40.259376
151,25.19375038,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:41.340642
152,25.41875076,40.0,1.0,True,True,-0.014671324,15.77499962,0.0,-0.293426484,15.77499962,0.0,15.4815731,2023-06-16 14:06:42.412270
153,25.64374924,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:43.490488
154,25.85000038,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:44.565792
155,26.05624962,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:45.643668
156,26.26250076,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:46.718935
157,26.48125076,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:47.791028
158,26.68124962,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:48.853620
159,26.89374924,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:49.931612
160,27.11249924,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:51.002639
161,27.33124924,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:52.090830
162,27.55624962,40.0,1.0,True,True,-0.139120311,14.35625076,0.0,-2.78240633,14.35625076,0.0,11.57384491,2023-06-16 14:06:53.154656
163,27.80624962,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:06:54.234552
164,28.0625,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:06:55.314921
165,28.33749962,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:06:56.396414
166,28.61249924,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:06:57.465758
167,28.86874962,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:06:58.516613
168,29.13750076,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:06:59.605081
169,29.40625,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:07:00.668710
170,29.66250038,40.0,0.833380878,True,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:07:01.756181
171,29.91875076,40.0,0.833380878,False,True,-0.199247062,12.31875038,0.0,-3.984941244,12.31875038,0.0,8.333808899,2023-06-16 14:07:02.828524
172,30.1875,40.0,0.489346087,False,True,-0.245951965,9.8125,0.0,-4.919039249,9.8125,0.0,4.893460751,2023-06-16 14:07:03.902955
173,30.46249962,40.0,0.489346087,True,True,-0.245951965,9.8125,0.0,-4.919039249,9.8125,0.0,4.893460751,2023-06-16 14:07:04.978434
174,30.71875,40.0,0.489346087,True,True,-0.245951965,9.8125,0.0,-4.919039249,9.8125,0.0,4.893460751,2023-06-16 14:07:06.058944
175,30.97500038,40.0,0.489346087,True,True,-0.245951965,9.8125,0.0,-4.919039249,9.8125,0.0,4.893460751,2023-06-16 14:07:07.133509
